Order_ID,Order_Date,Region,State,Category,Product,Quantity,Cost_Price,Selling_Price,Discount_Percentage,Final_Price,Profit
107875,23-08-2023,West,Maharashtra,Electronics,Laptop,3,1612.85,1907.95,15,1621.76,26.73
107876,14-08-2024,West,Rajasthan,Office Supplies,Pen,2,3919.61,4409.34,10,3968.41,97.6
107877,07-08-2024,North,Delhi,Furniture,Sofa,4,3036.22,4053.71,15,3445.65,1637.72
107878,29-07-2023,West,Gujarat,Clothing,T-shirt,2,1180.2,1676.5,15,1425.03,489.66
107879,02-01-2023,East,Bihar,Electronics,Laptop,4,1340.17,2106.15,10,1895.53,2221.44
107880,29-04-2024,East,Odisha,Furniture,Table,6,2266.61,3038.7,5,2886.76,3720.9
107881,06-06-2023,West,Maharashtra,Electronics,Headphones,4,4959.08,6304.78,30,4413.35,-2182.92
107882,01-08-2023,North,Delhi,Furniture,Table,6,569.25,802.37,10,722.13,917.28
107883,29-08-2023,East,Odisha,Electronics,Headphones,5,546.88,786.54,5,747.21,1001.65
107884,25-07-2023,North,Haryana,Electronics,Mobile,1,4299.24,6428.1,15,5463.88,1164.64
107885,08-04-2023,Central,Chhattisgarh,Furniture,Table,6,2804.27,4301.97,15,3656.67,5114.4
107886,16-01-2024,Central,Chhattisgarh,Home Appliances,Microwave,4,4728.79,7487.11,0,7487.11,11033.28
107887,24-03-2023,Central,Madhya Pradesh,Home Appliances,Fan,8,1693.62,2348.44,30,1643.91,-397.68
107888,02-05-2024,East,West Bengal,Furniture,Sofa,2,895.9,1142.06,0,1142.06,492.32
107889,14-02-2023,North,Punjab,Furniture,Sofa,1,1468.71,1843.56,15,1567.03,98.32
107890,31-05-2024,North,Delhi,Home Appliances,Fan,8,4653.43,5373.52,10,4836.17,1461.92
107891,06-02-2024,West,Gujarat,Electronics,Headphones,4,893.74,997.96,15,848.27,-181.88
107892,06-12-2023,South,Karnataka,Furniture,Table,1,2191.33,3389.92,10,3050.93,859.6
107893,15-10-2023,Central,Madhya Pradesh,Electronics,Mobile,7,1611.67,1870.32,5,1776.8,1155.91
107894,28-08-2023,East,Odisha,Clothing,Jeans,6,4856.25,7106.61,10,6395.95,9238.2
107895,15-11-2024,West,Maharashtra,Office Supplies,Notebook,7,3048.15,3925.69,20,3140.55,646.8
107896,16-04-2023,West,Gujarat,Home Appliances,Mixer,8,1990.74,2821.04,10,2538.94,4385.6
107897,01-04-2024,North,Delhi,Electronics,Headphones,6,1459.21,1954.07,15,1660.96,1210.5
107898,02-11-2024,South,Karnataka,Electronics,Laptop,8,850.9,1214.92,30,850.44,-3.68
107899,10-04-2024,Central,Chhattisgarh,Furniture,Sofa,2,365.1,577.1,20,461.68,193.16
107900,22-11-2024,East,Bihar,Office Supplies,Pen,7,4070.13,5522.24,5,5246.13,8232
107901,27-08-2023,East,West Bengal,Clothing,T-shirt,8,1793.5,2252.87,5,2140.23,2773.84
107902,21-04-2023,Central,Madhya Pradesh,Furniture,Table,6,2694.79,3404.46,20,2723.57,172.68
107903,02-11-2023,East,West Bengal,Office Supplies,Printer,1,3743.76,5142.02,20,4113.62,369.86
107904,15-12-2024,North,Haryana,Furniture,Sofa,3,4107.05,5498.8,15,4673.98,1700.79
107905,03-06-2024,South,Karnataka,Office Supplies,Notebook,5,3024.15,3779.5,15,3212.58,942.15
107906,22-07-2024,North,Delhi,Home Appliances,Fan,1,2042.38,3027.21,30,2119.05,76.67
107907,30-12-2023,North,Punjab,Office Supplies,Notebook,4,1464.62,1967.06,15,1672,829.52
107908,03-07-2023,East,West Bengal,Home Appliances,Microwave,4,4600.23,5687.11,20,4549.69,-202.16
107909,16-05-2023,North,Punjab,Furniture,Table,6,1335.88,1681.22,30,1176.85,-954.18
107910,10-04-2023,East,Bihar,Home Appliances,Mixer,8,4054.98,4821.74,15,4098.48,348
107911,08-11-2024,Central,Chhattisgarh,Home Appliances,Fan,1,1642.76,2248.29,5,2135.88,493.12
107912,29-09-2023,Central,Chhattisgarh,Clothing,Jacket,4,3462.97,5025.89,0,5025.89,6251.68
107913,29-07-2023,West,Rajasthan,Electronics,Laptop,8,3629.8,5748.86,10,5173.97,12353.36
107914,22-08-2023,North,Haryana,Electronics,Laptop,4,215.09,328.58,20,262.86,191.08
107915,03-12-2023,Central,Madhya Pradesh,Electronics,Headphones,8,1707.08,1956.66,0,1956.66,1996.64
107916,28-08-2023,West,Gujarat,Home Appliances,Fan,1,656.63,1037.97,10,934.17,277.54
107917,22-02-2024,West,Gujarat,Electronics,Laptop,3,1782.72,2359.71,10,2123.74,1023.06
107918,16-11-2023,Central,Chhattisgarh,Electronics,Laptop,2,532.16,681.98,5,647.88,231.44
107919,30-03-2024,Central,Chhattisgarh,Office Supplies,Printer,6,1987.85,3068.09,5,2914.69,5561.04
107920,07-06-2023,West,Gujarat,Home Appliances,Fan,1,2649.28,2919.58,0,2919.58,270.3
107921,13-02-2023,North,Delhi,Home Appliances,Fan,7,4299.67,6656.88,5,6324.04,14170.59
107922,04-10-2023,South,Kerala,Electronics,Laptop,7,1434.14,2278.16,5,2164.25,5110.77
107923,08-02-2023,Central,Madhya Pradesh,Office Supplies,Printer,6,2765.7,3620.88,10,3258.79,2958.54
107924,09-06-2024,Central,Madhya Pradesh,Home Appliances,Microwave,3,4776.81,6049.23,30,4234.46,-1627.05
107925,05-07-2023,Central,Madhya Pradesh,Home Appliances,Fan,2,3644.52,4705.19,0,4705.19,2121.34
107926,03-08-2024,Central,Chhattisgarh,Office Supplies,Notebook,1,4226.15,5035.72,15,4280.36,54.21
107927,09-10-2023,Central,Madhya Pradesh,Furniture,Table,8,625.01,712.92,15,605.98,-152.24
107928,24-11-2024,North,Punjab,Home Appliances,Microwave,5,4566.5,6267.87,30,4387.51,-894.95
107929,10-06-2024,West,Gujarat,Office Supplies,Pen,4,4446.96,5323.41,20,4258.73,-752.92
107930,02-02-2023,West,Gujarat,Electronics,Laptop,8,1765.66,2767.17,10,2490.45,5798.32
107931,02-04-2024,West,Rajasthan,Electronics,Laptop,1,4356.73,6485.02,15,5512.27,1155.54
107932,27-12-2024,Central,Chhattisgarh,Furniture,Sofa,6,1310.97,1881.67,20,1505.34,1166.22
107933,07-04-2024,West,Maharashtra,Furniture,Table,6,820.8,1227.12,10,1104.41,1701.66
107934,20-01-2023,South,Kerala,Electronics,Mobile,6,3438.91,5286.02,15,4493.12,6325.26
107935,06-05-2023,West,Rajasthan,Clothing,T-shirt,8,1028.8,1411.2,0,1411.2,3059.2
107936,23-06-2023,North,Punjab,Office Supplies,Printer,8,290.26,454.48,20,363.58,586.56
107937,26-07-2023,North,Delhi,Office Supplies,Notebook,6,1478.95,2319.06,15,1971.2,2953.5
107938,19-10-2024,East,West Bengal,Furniture,Sofa,8,1774.37,2084.96,30,1459.47,-2519.2
107939,17-05-2024,East,Bihar,Office Supplies,Printer,3,4965.33,7023.22,10,6320.9,4066.71
107940,11-11-2023,Central,Chhattisgarh,Clothing,Jeans,8,2457.49,3027.19,5,2875.83,3346.72
107941,28-11-2024,North,Punjab,Office Supplies,Pen,1,1916.43,2975.36,0,2975.36,1058.93
107942,02-09-2023,East,Odisha,Electronics,Mobile,8,4176.9,4782.45,30,3347.72,-6633.44
107943,27-09-2024,South,Tamil Nadu,Electronics,Mobile,8,3778.76,4516.11,30,3161.28,-4939.84
107944,28-06-2023,South,Karnataka,Office Supplies,Pen,3,989.12,1287.18,10,1158.46,508.02
107945,01-09-2024,West,Gujarat,Clothing,Jeans,2,4263.54,5301.53,20,4241.22,-44.64
107946,13-04-2023,South,Tamil Nadu,Furniture,Table,2,1237.12,1825.32,15,1551.52,628.8
107947,27-02-2023,South,Kerala,Electronics,Laptop,7,3112.74,3622.13,5,3441.02,2297.96
107948,15-10-2024,North,Punjab,Home Appliances,Microwave,2,4586.14,5738.96,15,4878.12,583.96
107949,16-05-2024,Central,Madhya Pradesh,Clothing,T-shirt,1,4818.66,7210.08,0,7210.08,2391.42
107950,30-09-2024,Central,Madhya Pradesh,Furniture,Table,5,2902.33,4443.53,15,3777,4373.35
107951,08-07-2023,West,Maharashtra,Office Supplies,Pen,8,1844.25,2623.98,15,2230.38,3089.04
107952,14-03-2024,East,West Bengal,Home Appliances,Mixer,7,1893.87,2373.1,5,2254.44,2523.99
107953,17-07-2024,East,Bihar,Office Supplies,Printer,4,341.04,458.07,20,366.46,101.68
107954,01-10-2023,Central,Chhattisgarh,Clothing,Jacket,6,2315.73,3071.99,10,2764.79,2694.36
107955,14-07-2024,East,Odisha,Electronics,Laptop,5,4689.39,7236.37,0,7236.37,12734.9
107956,20-02-2024,Central,Chhattisgarh,Clothing,Jeans,8,2969.3,4422.76,15,3759.35,6320.4
107957,23-03-2023,East,West Bengal,Clothing,Jacket,6,2987.08,3685.59,5,3501.31,3085.38
107958,04-08-2024,South,Kerala,Clothing,Jeans,4,4775.49,6295.62,5,5980.84,4821.4
107959,14-06-2024,South,Kerala,Office Supplies,Pen,1,1726.78,1963.16,15,1668.69,-58.09
107960,20-07-2024,Central,Chhattisgarh,Clothing,T-shirt,4,3863.23,5109.85,5,4854.36,3964.52
107961,12-02-2023,West,Maharashtra,Home Appliances,Mixer,2,1190.41,1579.14,0,1579.14,777.46
107962,02-05-2024,East,West Bengal,Home Appliances,Mixer,3,829.55,1186.41,10,1067.77,714.66
107963,02-11-2024,South,Kerala,Furniture,Table,2,2115.97,2613.44,15,2221.42,210.9
107964,19-12-2024,East,West Bengal,Office Supplies,Printer,7,4406.09,5412.22,5,5141.61,5148.64
107965,01-05-2023,South,Kerala,Office Supplies,Pen,4,3637.93,4031.21,5,3829.65,766.88
107966,21-08-2024,North,Delhi,Office Supplies,Pen,6,4342.5,5945.62,20,4756.5,2484
107967,18-07-2024,South,Kerala,Electronics,Headphones,4,2283.66,3442.11,15,2925.79,2568.52
107968,22-04-2023,East,West Bengal,Home Appliances,Microwave,7,1367.96,1873.12,15,1592.15,1569.33
107969,24-09-2023,East,Odisha,Electronics,Mobile,8,3930.8,5075.73,15,4314.37,3068.56
107970,07-02-2024,West,Maharashtra,Home Appliances,Mixer,4,4012.65,5173.69,20,4138.95,505.2
107971,11-08-2023,South,Kerala,Electronics,Mobile,3,3543.38,4222.44,10,3800.2,770.46
107972,10-11-2024,South,Kerala,Furniture,Sofa,7,3214.53,5004.18,30,3502.93,2018.8
107973,01-10-2023,South,Kerala,Office Supplies,Notebook,6,3123.58,3970.03,0,3970.03,5078.7
107974,02-04-2024,South,Kerala,Furniture,Chair,8,2323.96,2631.09,0,2631.09,2457.04
107975,07-05-2024,Central,Madhya Pradesh,Electronics,Headphones,7,1169.73,1337.42,5,1270.55,705.74
107976,11-10-2024,East,Odisha,Furniture,Sofa,6,678.96,1023.35,15,869.85,1145.34
107977,16-04-2024,East,Bihar,Office Supplies,Notebook,4,308.7,412.84,20,330.27,86.28
107978,16-04-2023,South,Karnataka,Office Supplies,Printer,2,3891.06,5419.17,5,5148.21,2514.3
107979,02-06-2024,North,Haryana,Clothing,Jacket,2,4974.79,6758.4,10,6082.56,2215.54
107980,23-07-2024,North,Delhi,Electronics,Laptop,8,3248.63,4122.86,0,4122.86,6993.84
107981,15-08-2024,East,West Bengal,Electronics,Mobile,4,372.03,487.45,30,341.21,-123.28
107982,15-05-2023,West,Gujarat,Clothing,T-shirt,6,2707.8,4213.59,15,3581.55,5242.5
107983,23-10-2024,South,Kerala,Clothing,Jacket,1,326.69,409.27,5,388.81,62.12
107984,06-04-2023,West,Rajasthan,Electronics,Laptop,6,2709.94,3376.14,20,2700.91,-54.18
107985,22-09-2024,East,West Bengal,Electronics,Mobile,8,3444.97,3885.09,15,3302.33,-1141.12
107986,29-08-2023,Central,Madhya Pradesh,Clothing,Jacket,7,2260.69,3315.38,5,3149.61,6222.44
107987,20-10-2023,East,West Bengal,Furniture,Chair,7,1146.11,1744.17,10,1569.75,2965.48
107988,24-01-2024,North,Haryana,Home Appliances,Microwave,6,1226,1874.82,10,1687.34,2768.04
107989,08-09-2024,South,Kerala,Electronics,Laptop,5,3522.15,4632.89,30,3243.02,-1395.65
107990,19-03-2024,West,Rajasthan,Electronics,Headphones,1,3904.43,4823.15,10,4340.84,436.41
107991,15-09-2023,East,West Bengal,Electronics,Mobile,1,3553.24,4549.42,0,4549.42,996.18
107992,31-08-2024,South,Tamil Nadu,Home Appliances,Fan,4,4277.79,4750.23,0,4750.23,1889.76
107993,26-10-2024,South,Kerala,Electronics,Laptop,6,3525.39,4265.67,15,3625.82,602.58
107994,11-09-2024,North,Punjab,Home Appliances,Microwave,6,815.72,897.31,30,628.12,-1125.6
107995,22-01-2024,Central,Chhattisgarh,Clothing,Jacket,7,863.2,953.86,30,667.7,-1368.5
107996,16-10-2024,South,Kerala,Electronics,Laptop,2,4868.1,7775.99,30,5443.19,1150.18
107997,15-02-2023,South,Karnataka,Furniture,Sofa,4,3477.27,4218.65,15,3585.85,434.32
107998,09-06-2023,Central,Madhya Pradesh,Electronics,Laptop,7,557.47,876.91,30,613.84,394.59
107999,11-12-2023,North,Haryana,Clothing,Jacket,2,2993.97,3891.69,10,3502.52,1017.1
108000,03-12-2023,West,Maharashtra,Furniture,Chair,7,3822.82,5465.14,10,4918.63,7670.67
108001,06-04-2024,North,Delhi,Furniture,Chair,3,4216.34,5888.48,15,5005.21,2366.61
108002,22-09-2024,West,Gujarat,Home Appliances,Mixer,8,4270.41,5187.86,15,4409.68,1114.16
108003,05-03-2024,North,Delhi,Electronics,Mobile,4,1715.53,2018.63,15,1715.84,1.24
108004,19-02-2023,Central,Chhattisgarh,Home Appliances,Mixer,7,985.56,1381.05,30,966.74,-131.74
108005,18-07-2024,North,Delhi,Home Appliances,Mixer,7,1790.27,2270.09,10,2043.08,1769.67
108006,06-04-2024,Central,Madhya Pradesh,Furniture,Sofa,2,2370.55,3446.76,0,3446.76,2152.42
108007,06-01-2024,Central,Madhya Pradesh,Furniture,Table,2,2881.02,3552.29,5,3374.68,987.32
108008,21-07-2023,South,Kerala,Clothing,Jeans,8,1315.9,1624.54,30,1137.18,-1429.76
108009,11-06-2023,East,West Bengal,Electronics,Mobile,7,2808.87,3271.62,30,2290.13,-3631.18
108010,14-08-2023,East,West Bengal,Furniture,Chair,8,4290.76,5158.6,5,4900.67,4879.28
108011,24-05-2023,West,Maharashtra,Electronics,Mobile,5,3888.4,5956,0,5956,10338
108012,20-12-2024,South,Karnataka,Electronics,Laptop,4,3963.27,6291.44,0,6291.44,9312.68
108013,01-01-2024,West,Maharashtra,Office Supplies,Printer,3,4959.24,7472.05,30,5230.44,813.6
108014,06-06-2023,North,Delhi,Home Appliances,Microwave,6,1525.96,1852.89,15,1574.96,294
108015,03-11-2024,East,West Bengal,Home Appliances,Microwave,1,3048.48,3646.88,30,2552.82,-495.66
108016,15-06-2023,North,Punjab,Clothing,Jacket,8,2571.35,3757.59,0,3757.59,9489.92
108017,16-05-2023,Central,Madhya Pradesh,Home Appliances,Fan,2,4412.4,6752.25,0,6752.25,4679.7
108018,29-08-2024,Central,Chhattisgarh,Home Appliances,Mixer,3,1975.46,2552.14,5,2424.53,1347.21
108019,07-08-2023,North,Delhi,Electronics,Headphones,2,4071.09,4802.51,5,4562.38,982.58
108020,28-05-2024,North,Haryana,Clothing,T-shirt,3,3460.65,4740.93,15,4029.79,1707.42
108021,11-03-2024,North,Haryana,Furniture,Table,4,1504.64,2404.32,15,2043.67,2156.12
108022,13-04-2024,Central,Madhya Pradesh,Clothing,T-shirt,5,3254.79,3611.2,30,2527.84,-3634.75
108023,03-06-2023,Central,Madhya Pradesh,Electronics,Mobile,3,1632.95,2308.02,10,2077.22,1332.81
108024,03-03-2024,East,Odisha,Home Appliances,Microwave,4,1115.26,1505.08,15,1279.32,656.24
108025,14-08-2023,East,Bihar,Electronics,Mobile,6,223.68,289.95,15,246.46,136.68
108026,09-02-2024,South,Tamil Nadu,Furniture,Sofa,4,4075.94,4938.08,0,4938.08,3448.56
108027,12-03-2023,West,Rajasthan,Furniture,Table,6,2378.67,2726.25,0,2726.25,2085.48
108028,01-08-2024,Central,Chhattisgarh,Home Appliances,Mixer,6,4072.88,5726.33,20,4581.06,3049.08
108029,14-10-2023,East,West Bengal,Furniture,Chair,5,740.62,985.4,10,886.86,731.2
108030,26-10-2024,South,Tamil Nadu,Furniture,Chair,2,3362.8,5137.65,5,4880.77,3035.94
108031,27-09-2024,North,Punjab,Office Supplies,Printer,8,1184.25,1433.64,5,1361.96,1421.68
108032,31-07-2023,East,Bihar,Clothing,T-shirt,4,3395.43,5416.81,0,5416.81,8085.52
108033,12-07-2023,Central,Chhattisgarh,Home Appliances,Fan,4,4547.19,5711.31,5,5425.74,3514.2
108034,23-10-2023,South,Tamil Nadu,Home Appliances,Microwave,7,1625.29,2284.51,10,2056.06,3015.39
108035,13-01-2024,Central,Madhya Pradesh,Electronics,Laptop,7,1618.14,1853.04,0,1853.04,1644.3
108036,23-06-2024,Central,Madhya Pradesh,Clothing,Jacket,3,202.86,317.87,15,270.19,201.99
108037,09-07-2023,East,Odisha,Office Supplies,Printer,6,1740.8,2151.31,15,1828.61,526.86
108038,20-01-2024,East,Bihar,Clothing,Jacket,5,975.63,1387.36,30,971.15,-22.4
108039,04-11-2023,South,Kerala,Home Appliances,Fan,6,4765.89,7393.08,5,7023.43,13545.24
108040,20-02-2024,South,Karnataka,Clothing,Jacket,2,1280.2,1523.1,30,1066.17,-428.06
108041,24-01-2024,North,Delhi,Clothing,T-shirt,5,3167.01,4140.21,20,3312.17,725.8
108042,31-07-2023,South,Kerala,Clothing,Jacket,4,1297.1,1863.22,0,1863.22,2264.48
108043,11-10-2024,Central,Chhattisgarh,Electronics,Mobile,7,2615.78,3477.58,15,2955.94,2381.12
108044,26-08-2024,West,Rajasthan,Clothing,Jeans,5,660.29,731.55,0,731.55,356.3
108045,31-08-2024,Central,Madhya Pradesh,Furniture,Chair,8,542.11,614.19,10,552.77,85.28
108046,08-05-2023,East,Odisha,Clothing,Jeans,5,2613.13,4132.9,15,3512.97,4499.2
108047,15-04-2024,East,West Bengal,Furniture,Sofa,6,4484.53,5242.24,30,3669.57,-4889.76
108048,23-07-2024,North,Delhi,Office Supplies,Pen,2,506.32,795.91,30,557.14,101.64
108049,08-12-2024,North,Delhi,Clothing,Jeans,8,3746.72,4471.21,15,3800.53,430.48
108050,22-10-2024,North,Punjab,Home Appliances,Microwave,2,847.06,936.87,0,936.87,179.62
108051,23-04-2023,South,Kerala,Electronics,Headphones,3,3463.96,4113.3,5,3907.64,1331.04
108052,30-12-2023,Central,Chhattisgarh,Electronics,Headphones,1,408.08,461.72,20,369.38,-38.7
108053,16-06-2024,West,Gujarat,Home Appliances,Mixer,4,662.73,943,20,754.4,366.68
108054,15-03-2023,North,Delhi,Clothing,Jeans,5,4696.09,6682.52,0,6682.52,9932.15
108055,25-04-2024,Central,Madhya Pradesh,Furniture,Sofa,2,2583.4,3888.58,0,3888.58,2610.36
108056,29-11-2023,Central,Madhya Pradesh,Clothing,Jacket,2,535.75,721.75,20,577.4,83.3
108057,27-04-2023,West,Maharashtra,Electronics,Mobile,7,882.83,1001.15,15,850.98,-222.95
108058,08-03-2023,North,Haryana,Electronics,Laptop,5,2997.26,4103.99,10,3693.59,3481.65
108059,19-11-2024,South,Karnataka,Furniture,Chair,2,4632.05,6755.12,0,6755.12,4246.14
108060,27-01-2024,East,Bihar,Home Appliances,Fan,3,320.71,388.69,30,272.08,-145.89
108061,23-09-2023,North,Delhi,Office Supplies,Printer,3,336.45,414.92,0,414.92,235.41
108062,18-03-2024,East,Bihar,Office Supplies,Notebook,4,3596.37,4944.01,5,4696.81,4401.76
108063,19-12-2024,West,Rajasthan,Clothing,T-shirt,7,4956.28,7580.48,20,6064.38,7756.7
108064,08-06-2023,East,Odisha,Home Appliances,Microwave,6,1058.1,1525.38,5,1449.11,2346.06
108065,08-01-2024,North,Delhi,Electronics,Laptop,2,3299.43,4433.05,10,3989.74,1380.62
108066,27-04-2023,East,West Bengal,Electronics,Headphones,8,4531.39,6419.2,5,6098.24,12534.8
108067,12-05-2023,East,Bihar,Home Appliances,Mixer,4,3485.33,4021.5,0,4021.5,2144.68
108068,08-01-2023,West,Gujarat,Electronics,Headphones,7,4103.54,5728.43,5,5442.01,9369.29
108069,18-03-2024,North,Punjab,Clothing,T-shirt,2,811.84,996.55,10,896.89,170.1
108070,28-07-2023,Central,Chhattisgarh,Electronics,Mobile,3,2031.62,3058.3,5,2905.39,2621.31
108071,12-01-2023,East,Odisha,Office Supplies,Printer,7,1488.86,1763.29,20,1410.63,-547.61
108072,29-10-2023,North,Punjab,Electronics,Headphones,8,3382.24,4180.49,5,3971.47,4713.84
108073,01-05-2024,North,Haryana,Furniture,Sofa,3,4391.75,6337.17,5,6020.31,4885.68
108074,07-08-2024,North,Delhi,Clothing,Jacket,3,2569.87,3481.75,15,2959.49,1168.86
108075,30-12-2024,East,Bihar,Office Supplies,Pen,1,4839.7,5608.98,20,4487.18,-352.52
108076,08-05-2024,North,Punjab,Electronics,Mobile,5,3683.26,5370.13,15,4564.61,4406.75
108077,14-03-2024,Central,Madhya Pradesh,Office Supplies,Printer,5,936.6,1384.64,30,969.25,163.25
108078,26-08-2023,South,Tamil Nadu,Office Supplies,Notebook,4,2026.44,3079.8,10,2771.82,2981.52
108079,01-07-2024,North,Punjab,Clothing,Jeans,4,1174.61,1815.74,20,1452.59,1111.92
108080,03-05-2023,West,Rajasthan,Office Supplies,Notebook,8,910.76,1110.92,20,888.74,-176.16
108081,04-11-2023,East,West Bengal,Electronics,Laptop,7,1480.04,1777.56,5,1688.68,1460.48
108082,19-07-2024,West,Gujarat,Furniture,Chair,3,1428.97,1996.08,5,1896.28,1401.93
108083,19-02-2024,Central,Chhattisgarh,Home Appliances,Fan,1,3390.72,3834.99,30,2684.49,-706.23
108084,20-01-2024,East,West Bengal,Furniture,Chair,8,1372.7,1581.36,10,1423.22,404.16
108085,12-12-2023,East,Bihar,Furniture,Table,6,4479.67,5715.86,20,4572.69,558.12
108086,09-10-2024,South,Karnataka,Home Appliances,Mixer,6,1179.27,1379.48,10,1241.53,373.56
108087,01-02-2023,Central,Madhya Pradesh,Clothing,T-shirt,7,299.52,403.89,20,323.11,165.13
108088,18-07-2023,Central,Chhattisgarh,Home Appliances,Mixer,2,4242.41,5128.26,15,4359.02,233.22
108089,09-05-2024,Central,Chhattisgarh,Home Appliances,Mixer,2,4688.67,5474.81,15,4653.59,-70.16
108090,05-08-2023,North,Delhi,Home Appliances,Mixer,7,2714.19,4103.49,0,4103.49,9725.1
108091,25-07-2023,Central,Madhya Pradesh,Electronics,Mobile,8,3222.65,4861.57,10,4375.41,9222.08
108092,14-03-2023,West,Maharashtra,Office Supplies,Notebook,5,4619.78,7066.05,15,6006.14,6931.8
108093,21-05-2024,North,Haryana,Clothing,Jacket,4,2433.24,3428.69,30,2400.08,-132.64
108094,27-10-2024,West,Gujarat,Home Appliances,Mixer,2,3230.19,4100.86,10,3690.77,921.16
108095,06-11-2024,East,West Bengal,Clothing,T-shirt,5,1638.46,2105.87,15,1789.99,757.65
108096,08-10-2023,North,Punjab,Home Appliances,Microwave,8,1259.98,2009.35,10,1808.41,4387.44
108097,01-09-2023,South,Tamil Nadu,Office Supplies,Printer,6,1182.16,1520.71,15,1292.6,662.64
108098,02-09-2024,South,Karnataka,Electronics,Headphones,1,823.05,1184.77,10,1066.29,243.24
108099,10-08-2023,South,Kerala,Clothing,T-shirt,5,4210.62,4913.97,30,3439.78,-3854.2
108100,02-09-2024,East,Bihar,Clothing,Jeans,1,2744.1,4098.75,10,3688.87,944.77
108101,19-08-2023,Central,Madhya Pradesh,Electronics,Laptop,1,4661.12,5973.04,30,4181.13,-479.99
108102,23-05-2023,Central,Chhattisgarh,Clothing,T-shirt,7,1432.31,1628.49,20,1302.79,-906.64
108103,16-12-2023,Central,Madhya Pradesh,Furniture,Chair,5,1167.43,1436.25,20,1149,-92.15
108104,01-11-2023,South,Tamil Nadu,Office Supplies,Notebook,4,1827.43,2100.12,10,1890.11,250.72
108105,12-03-2024,Central,Chhattisgarh,Clothing,Jeans,8,1109.94,1724.96,30,1207.47,780.24
108106,27-05-2023,North,Delhi,Office Supplies,Printer,4,1438.48,1914.69,15,1627.49,756.04
108107,11-11-2024,West,Rajasthan,Furniture,Chair,3,457.72,604.62,20,483.7,77.94
108108,07-02-2023,North,Delhi,Clothing,T-shirt,5,3495.41,4529.52,30,3170.66,-1623.75
108109,12-12-2023,West,Maharashtra,Clothing,Jeans,4,673.22,949.63,30,664.74,-33.92
108110,08-04-2023,East,West Bengal,Electronics,Mobile,4,1036.51,1348.46,30,943.92,-370.36
108111,23-10-2023,Central,Chhattisgarh,Office Supplies,Printer,7,3849.28,6013.16,10,5411.84,10937.92
108112,26-01-2024,South,Tamil Nadu,Furniture,Table,4,3081.37,4288.05,0,4288.05,4826.72
108113,14-05-2024,East,Bihar,Clothing,Jeans,3,1226.94,1897.97,10,1708.17,1443.69
108114,19-04-2024,West,Rajasthan,Electronics,Headphones,5,3057.26,4640.6,0,4640.6,7916.7
108115,10-07-2024,North,Punjab,Home Appliances,Mixer,5,2725.9,3403.92,30,2382.74,-1715.8
108116,08-04-2024,East,West Bengal,Office Supplies,Printer,5,2291.49,3370.83,0,3370.83,5396.7
108117,26-01-2023,East,West Bengal,Electronics,Laptop,3,1457.81,1892.46,5,1797.84,1020.09
108118,06-01-2023,West,Maharashtra,Electronics,Mobile,6,1499.77,2074.55,5,1970.82,2826.3
108119,19-12-2023,North,Delhi,Office Supplies,Pen,2,1330.17,1687.87,0,1687.87,715.4
108120,10-07-2024,Central,Madhya Pradesh,Electronics,Laptop,6,3314.94,4195.05,0,4195.05,5280.66
108121,02-11-2023,Central,Madhya Pradesh,Electronics,Headphones,3,4928.45,7394.74,30,5176.32,743.61
108122,24-12-2024,East,Odisha,Electronics,Laptop,2,4075.79,5283.55,20,4226.84,302.1
108123,29-11-2024,East,West Bengal,Office Supplies,Printer,8,1091.14,1401.48,15,1191.26,800.96
108124,15-09-2023,East,West Bengal,Office Supplies,Printer,2,423.53,555.05,15,471.79,96.52
108125,08-01-2024,Central,Madhya Pradesh,Electronics,Mobile,2,2635.23,3323.06,30,2326.14,-618.18
108126,05-12-2024,East,West Bengal,Furniture,Sofa,5,2656.15,4001.17,20,3200.94,2723.95
108127,25-11-2024,Central,Madhya Pradesh,Electronics,Headphones,8,535.16,770.83,10,693.75,1268.72
108128,04-09-2023,North,Punjab,Electronics,Headphones,7,1648.77,1915.28,30,1340.7,-2156.49
108129,13-08-2023,East,Odisha,Clothing,Jeans,8,2803.79,3628.23,20,2902.58,790.32
108130,08-11-2024,South,Kerala,Clothing,Jeans,2,2561.95,3114.62,15,2647.43,170.96
108131,20-05-2023,South,Karnataka,Furniture,Chair,2,3131.36,4270.37,10,3843.33,1423.94
108132,19-07-2024,South,Kerala,Furniture,Table,8,4392.1,5845.99,5,5553.69,9292.72
108133,13-01-2023,Central,Madhya Pradesh,Electronics,Mobile,1,4835.6,5931.24,10,5338.12,502.52
108134,28-09-2023,West,Gujarat,Clothing,Jeans,2,1604.59,2433.79,5,2312.1,1415.02
108135,23-10-2023,Central,Chhattisgarh,Office Supplies,Notebook,2,3208.08,4511.26,10,4060.13,1704.1
108136,18-12-2023,South,Kerala,Electronics,Mobile,8,2579.57,3514.1,15,2986.98,3259.28
108137,26-04-2023,East,West Bengal,Electronics,Mobile,1,898.66,1308.65,30,916.05,17.39
108138,02-06-2023,Central,Madhya Pradesh,Electronics,Laptop,5,4371.85,6920.89,20,5536.71,5824.3
108139,31-01-2023,Central,Chhattisgarh,Office Supplies,Printer,6,601.68,918.96,10,827.06,1352.28
